NAME	Hu28	Hu35	Hu40	Hu44	Hu51	Hu52	Hu53	Hu56	Hu63
AP001636.1	0	3.64025174	0	0.80230588	1.025659014	0.822181993	0	3.221268931	0
GLYATL1P4	2.3286576	7.280503479	2.096815334	1.604611759	0	2.46654598	0	0	1.434664946
GLYATL1B	0	0	0	0	0	0	0	0	0
FAM111B	25.6152336	11.83081815	26.21019167	28.88301166	21.53883928	19.73236784	6.480477722	8.85848956	41.60528342
FAM111A-DT	69.859728	53.69371316	63.95286767	71.40522328	57.43690476	60.01928551	42.12310519	65.23069585	47.34394321
AP001258.1	0	1.82012587	0	0	2.051318027	4.110909967	3.240238861	0	0
FAM111A	587.986044	488.7037961	427.7503281	676.3438564	549.7532313	733.3863381	454.7135202	639.4218828	626.9485813
DTX4	1389.044258	1275.908235	1245.508308	1651.1455	1384.639668	1467.594858	1935.50268	1530.102742	1611.128734
MPEG1	232.86576	129.2289368	205.4879027	259.947105	235.9015731	170.1916726	139.330271	175.5591567	123.3811853
RN7SL42P	0	0	0	0	0	0	0	0	0
WARSP1	0	0	0	0	0	0	0	0	0
SLC25A47P1	15.1362744	10.01069228	12.580892	12.03458819	15.3848852	27.95418777	24.84183127	7.247855095	11.47731957
AP002358.1	53.5591248	48.23333555	39.83949134	59.37063508	45.1289966	39.46473568	62.64461798	45.09776504	43.03994837
AP002358.2	1.1643288	0	0	2.406917639	0	0	1.08007962	0	0
RN7SL435P	0	0	0	0	0	0	0	0	0
OR5AN2P	0	0	0	0	0	0	0	0	0
OR5BR1P	0	0	0	0	0	0	0	0	0
OR5AN1	0	0	0	0	0	0	0	0	0
OR5BB1P	0	0	0	0	0	0	0	0	0
OR5A2	0	0	0	0	0	0	0	0	0
OR5A1	0	0	0	0	0	0	0	0	0
OR4D6	0	0	0	0	0	0	0	0	0
OR4D10	0	0	0	0	0	0	0	0	0
OR4D8P	0	0	0	0	0	0	0	0	0
OR4D11	0	0	0	0	0	0	0	0	0
OR4D9	0	0	0	0	0	0	0	0	0
OR4D7P	0	0	0	0	0	0	0	0	0
AP000442.1	0	0	0	0.80230588	0	1.644363987	1.08007962	0	0
OSBP	1726.69961	1781.903227	1520.191117	1541.229595	1593.874107	1558.857059	1810.213444	1521.244253	1566.654121
MIR3162	0	0.910062935	0	3.209223518	1.025659014	0	1.08007962	2.415951698	1.434664946
AP000442.2	20.9579184	5.46037761	15.726115	3.209223518	2.051318027	10.68836591	6.480477722	22.54888252	10.04265462
PATL1	399.3647784	424.0893277	399.443321	471.7558572	434.8794217	448.9113684	510.8776604	332.5960171	387.3595353
AP000640.2	1.1643288	4.550314675	1.048407667	0	0	2.46654598	9.720716583	0	0
RN7SKP192	0	0	0	0	0	0	0	0	0
OR10V1	0	0	0	0	0	0	0	0	0
STX3	367.9279008	353.1044187	464.4445964	377.8860692	362.0576318	444.8004584	940.7493493	359.1714858	311.3222932
OR10Y1P	0	0	0	0	0	0	0	0	0
OR10V3P	0	0	0	0	0	0	0	0	0
OR10V2P	0	0	0	0	0	0	0	0	0
AP000640.1	0	0	1.048407667	0	4.102636054	0.822181993	15.12111468	4.831903397	0
FABP5P7	20.9579184	19.11132163	20.96815334	26.47609402	11.28224915	28.77636977	7.560557342	12.88507572	7.173324728
MRPL16	387.7214904	350.3742299	355.410199	299.2600931	385.6477891	319.0066134	352.1059562	373.667196	271.1516747
GIF	0	0	0	0	0	0	0	0	0
TCN1	230.5371024	312.1515867	781.0637118	108.3112937	70.77047193	47.68655561	1149.204716	45.09776504	77.47190707
OOSP3	0	0	0	0	0	0	4.320318481	0	0
SRD5A3P1	0	0	0	0	0	0	1.08007962	0	0
OOSP1	0	0	0	0	0	0	0	0	0
OOSP1.1	0	0	0	0	0	0	0	0	0
OOSP4A	0	0	0	0	0	0	0	0	0
OOSP4B	0	0	0	0	0	0	0	0	0
OOSP2	0	0	0	0	0	0	0	0	2.869329891
MS4A3	0	0	0	0	0	0	0	0	0
AP000790.1	0	0	0	0	0	0	0	0	0
MS4A2	10.4789592	2.730188805	118.4700663	15.24381171	3.076977041	87.15129129	6.480477722	0	8.607989674
AP001257.1	0	0	0	0	0	0	0	0	0
MS4A6A	131.5691544	56.42390197	90.16305934	115.5320466	72.82178996	90.44001927	101.5274843	70.86791648	61.69059266
MS4A4A	25.6152336	12.74088109	7.338853668	68.99830564	6.153954081	114.2832971	1.08007962	4.831903397	27.25863397
MS4A4E	22.1222472	17.29119576	8.387261334	16.04611759	15.3848852	25.48764179	2.160159241	17.71697912	20.08530924
MIR6503	1.1643288	0	0	0	2.051318027	0.822181993	0	0	0
MS4A6E	0	0	0	1.604611759	0	0	0	0	0
MS4A7	109.4469072	64.61446838	27.25859934	166.0773171	17.43620323	335.4502533	36.72270709	45.09776504	83.21056685
MS4A14	15.1362744	4.550314675	2.096815334	17.65072935	5.128295068	27.95418777	21.60159241	7.247855095	15.7813144
MS4A5	0	0	0	0	0	0	0	0	0
MS4A1	17.464932	0.910062935	1.048407667	2.406917639	1.025659014	4.93309196	0	0	35.86662364
MS4A12	0	0	0	0	0	1.644363987	0	0	0
MS4A13	0	0	0	0	0	0	0	0	0
AP003399.1	0	0	0	0	0	0	0	0	0
LINC00301	0	0	0	0	0	0	0	0	0
MS4A8	3753.796051	3195.230965	3610.716004	3507.681305	4729.313711	3658.70987	4792.313275	3721.370933	3514.929117
MS4A18	0	0	0	0	0	0	0	0.805317233	0
MS4A15	1.1643288	0.910062935	0	0	0	0	0	0	0
MS4A10	0	0	0	0	0	0	0	0	0
AP000777.1	0	0	0	0	0	0	0	0	0
AP000777.2	0	0	0	0.80230588	4.102636054	4.93309196	0	1.610634466	0
AP000777.3	0	0	0	0	0	0	0	0	0
CCDC86	223.5511296	262.0981253	244.2789864	240.6917639	252.3121173	221.9891382	194.4143317	210.993115	225.2423965
PTGDR2	0	0	8.387261334	2.406917639	2.051318027	4.110909967	5.400398102	0	0
ZP1	0	0	0	0	0	0	0	0	0
PRPF19	987.3508224	1083.884955	894.2917398	1024.544608	1042.069558	867.402003	952.6302251	966.3806793	814.8896891
AP003721.4	46.573152	50.05346142	35.64586067	56.96371745	37.9493835	50.15310159	24.84183127	34.62864101	50.2132731
AP003721.3	3.4929864	2.730188805	0	0	4.102636054	3.288727973	0	0	0
TMEM109	590.3147016	849.0887183	751.7082971	717.2614563	843.0917091	670.9005066	443.912724	603.9879246	512.1753856
AP003721.1	0	0	0	0	1.025659014	1.644363987	0	0	0
TMEM132A	231.7014312	282.1195098	376.3783524	195.7626346	182.5673044	244.188052	143.6505895	184.4176463	232.4157212
SLC15A3	149.0340864	136.5094402	112.1796203	344.9915282	111.7968325	313.2513395	158.7717042	154.6209087	220.9384016
CD6	103.6252632	78.2654124	85.96942868	101.0905408	130.2586947	129.9047549	24.84183127	87.77957837	202.2877573
RNU6-933P	0	0	1.048407667	0	1.025659014	0	0	0	0
AP003721.2	0	0	0	0	0	0	0	0	0
CD5	26.7795624	32.76226566	54.51719867	32.09223518	55.38558673	77.28510737	48.60358291	43.48713057	74.60257717
VPS37C	632.2305384	523.2861876	620.6573387	598.5201861	681.037585	620.747405	592.9637116	557.2795251	681.4658492
AP000437.1	3.4929864	3.64025174	6.290446001	14.44150583	16.41054422	18.08800385	3.240238861	15.30102742	21.51997419
PGA3	0	0	0	0	0	0	0	0	0
PGA4	0	0	0	0	0	0	0	0	0
AP003037.1	0	0	0	0	0	0	0	0	0
PGA5	0	0	0	0	0	0	0	0	0
VWCE	31.4368776	45.50314675	23.06496867	10.42997643	11.28224915	9.044001927	14.04103506	11.27444126	34.4319587
DDB1	4663.136844	4042.499557	3803.623015	3648.084834	4186.740093	3623.356045	4185.308529	3927.532144	3725.824864
TKFC	682.2966768	785.3843128	681.4649834	706.029174	774.3725552	656.1012307	531.3991732	704.6525787	690.0738389
CYB561A3	877.9039152	737.1509773	625.8993771	566.4279509	807.1936437	556.6172095	920.2278365	512.18176	761.8070862
AP003108.3	2.3286576	5.46037761	3.145223	1.604611759	2.051318027	4.93309196	1.08007962	7.247855095	14.34664946
TMEM138	363.2705856	270.2886917	325.0063767	303.2716225	375.391199	274.6087858	267.8597458	284.2769832	296.9756438
TMEM216	139.719456	130.1389997	170.8904497	170.0888465	132.3100127	120.038571	143.6505895	132.0720262	185.071778
CPSF7	796.4008992	890.0415504	904.7758164	957.9532201	1036.941263	1013.750398	959.1107029	963.9647276	806.2816995
AP003108.4	5.821644	0.910062935	1.048407667	2.406917639	4.102636054	0.822181993	3.240238861	1.610634466	0
AP003108.2	11.643288	17.29119576	5.242038334	24.06917639	12.30790816	19.73236784	14.04103506	24.15951698	12.91198451
SDHAF2	59.3807688	53.69371316	32.50063767	62.5798586	75.898767	55.08619355	42.12310519	55.56688906	47.34394321
RN7SL23P	0	0	0	2.406917639	2.051318027	1.644363987	2.160159241	2.415951698	1.434664946
PPP1R32	773.1143232	617.0226699	695.0942831	1155.320466	809.2449617	674.1892345	288.3812586	616.0676831	568.1273185
AP003108.1	0	0	0	0	0	0	0	0	0
MIR4488	1.1643288	0.910062935	2.096815334	0	0	0	0	0	0
LRRC10B	3361.417246	2407.116463	3127.40007	3044.750813	3889.298979	2702.512212	2195.801868	2757.406205	3275.340071
SYT7	100.1322768	192.9333422	45.08152967	168.4842347	45.1289966	90.44001927	141.4904303	103.885923	77.47190707
AP003108.5	0	0.910062935	0	0.80230588	3.076977041	0	4.320318481	0	0
AP003559.1	0	3.64025174	1.048407667	4.011529398	2.051318027	1.644363987	2.160159241	4.026586164	1.434664946
AP002754.1	2.3286576	0	0	0.80230588	0	0.822181993	1.08007962	1.610634466	0
RPLP0P2	4.6573152	4.550314675	4.193630667	4.011529398	5.128295068	0.822181993	4.320318481	0	0
AP002754.2	0	0	0	0	0	0	0	0	0
DAGLA	291.0822	318.5220272	379.5235754	348.2007517	317.9542942	436.5786385	244.0979942	368.8352926	434.7034785
DKFZP434K028	2.3286576	3.64025174	0	0	1.025659014	0	1.08007962	3.221268931	0
MYRF	210.7435128	147.4301955	341.7808994	82.63750559	250.2607993	488.376104	331.5844434	239.9845354	202.2877573
TMEM258	151.362744	123.7685591	120.5668817	103.4974585	145.6435799	124.149481	109.0880417	152.204957	90.38389158
MIR611	0	0	0	0	0	0	0	0	0
FEN1	129.2404968	117.3981186	174.0356727	133.182776	106.6685374	136.4822109	120.9689175	122.4082194	152.0744842
FADS2	25.6152336	38.22264327	41.93630667	40.11529398	72.82178996	67.41892345	118.8087582	28.18610315	30.12796386
FADS1	96.6392904	114.6679298	163.551596	144.4150583	134.3613308	81.39601734	57.24421988	121.6029021	61.69059266
MIR1908	0	0	0	0	0	0	0	0	0
FADS3	52.394796	54.6037761	40.887899	77.02136443	61.53954081	48.50873761	25.92191089	66.84133032	37.30128859
MIR6746	0	0	0	0	0	0	0	0	0
RAB3IL1	5.821644	3.64025174	6.290446001	17.65072935	12.30790816	18.08800385	41.04302557	4.831903397	0
RNU6-1243P	0	0	0	0	0	0	0	0	0
BEST1	88.4889888	80.99560121	74.43694434	127.5666348	101.5402423	114.2832971	355.3461951	51.5403029	63.12525761
FTH1	20223.22693	16787.93096	16623.55196	26582.80071	34466.24549	26683.09441	45224.01378	18574.64197	18772.59081
AP003733.4	19.7935896	8.190566414	9.435669001	10.42997643	12.30790816	23.02109581	11.88087582	3.221268931	8.607989674
AP003733.1	0	0	0	0	0	0	0	0	0
AP003733.2	0	0	0	0	0	0	0	0	0
AP003733.3	0	0	0	0	0	0	0	0	0
AP002793.1	0	0	0	0	0	0	0	0	0
INCENP	385.3928328	368.5754886	412.0242131	393.9321868	379.493835	364.2266231	351.0258766	376.8884649	388.7942003
EEF1DP8	0	0	0	0	0	0	0	0	0
SCGB1D1	0	0	0	0	0	0	0	0	0
SCGB2A1	267.795624	84.63585295	217.020387	83.43981147	206.1574617	142.2374848	115.5685194	136.0986123	116.2078606
AP003306.1	0	0	0	0	0	0	0	0	0
SCGB1D2	0	0	0	0	0	0	0	0	0
SCGB2A2	0	0	0	0	0	0	0	0	0
SCGB1D4	0	0	0	0	0	0	0	0	0
NPM1P35	0	0	0	0	0	0	0	0	0
AP003306.2	11.643288	0	2.096815334	0	3.076977041	0	1.08007962	0	0
ASRGL1	315.5331048	135.5993773	199.1974567	66.591388	196.9265306	88.79565528	118.8087582	206.9665288	119.0771905
RCC2P6	0	1.82012587	3.145223	5.616141157	3.076977041	2.46654598	15.12111468	14.49571019	0
AP003064.1	1.1643288	1.82012587	0	0.80230588	0	0	0	0	1.434664946
SCGB1A1	21897.53174	305632.8059	27727.23756	246986.6558	119112.8582	47180.91369	13612.24346	264222.9734	112515.033
AP003064.2	138.5551272	2773.871826	223.310833	2010.578534	869.7588435	325.5840694	119.8888379	2195.294777	702.9858234
AHNAK	41891.3859	35469.70289	35950.9473	42093.78027	52073.73378	44338.63054	30081.29751	51058.72319	41272.44116
AP001363.1	0	0	0	0	0	0	0	1.610634466	0
AP001363.2	0	4.550314675	0	2.406917639	2.051318027	1.644363987	0	4.026586164	4.303994837
EEF1G	0	0	0	0	0	0	0	0	0
AP002990.1	1.1643288	3.64025174	3.145223	12.03458819	3.076977041	9.044001927	17.28127393	1.610634466	2.869329891
MIR6747	0	0	0	0	0	0	0	0	1.434664946
TUT1	119.9258664	113.7578669	120.5668817	127.5666348	136.4126488	152.1036688	99.36732507	107.107192	119.0771905
MTA2	827.8377768	1026.550991	1035.826775	815.1427736	770.2699192	803.2718075	878.1047313	867.3266597	695.8124987
EML3	431.9659848	492.3440478	439.2828124	488.6042806	505.6498937	464.5328262	563.8015618	498.4913671	450.4847929
AP001458.1	0	3.64025174	0	0	1.025659014	0	0	4.831903397	2.869329891
ROM1	10.4789592	26.39182511	49.27516034	24.87148226	36.92372449	42.75346365	24.84183127	28.18610315	34.4319587
B3GAT3	207.2505264	200.2138457	202.3426797	194.9603287	96.41194727	167.7251266	201.974889	195.6920876	239.5890459
GANAB	2466.048398	2604.60012	2378.836996	2268.118721	2534.403422	2159.872097	2874.09187	2033.426013	2421.714428
INTS5	367.9279008	271.1987546	561.9465094	315.3062106	243.0811862	249.121144	602.6844281	309.2418174	276.8903345
AP001458.2	0	0	0	0	0	0	0	0	0
C11orf98	2.3286576	1.82012587	0	2.406917639	3.076977041	1.644363987	3.240238861	0.805317233	0
LBHD1	166.4990184	175.6421464	153.0675194	121.1481878	151.797534	232.6775041	179.293217	144.9571019	162.1171389
CSKMT	13.9719456	16.38113283	9.435669001	32.09223518	22.5644983	18.91018585	20.52151279	17.71697912	14.34664946
SNORA57	0	0	0	0	0	0	0	0	0
UQCC3	144.3767712	194.7534681	196.0522337	158.8565641	189.7469175	172.6582186	182.5334558	215.8250184	187.9411079
UBXN1	1134.056251	1228.584962	1176.313402	1120.019008	1143.6098	1035.949312	1069.278824	1162.072767	1058.78273
LRRN4CL	0	0.910062935	0	0	3.076977041	0.822181993	6.480477722	2.415951698	0
HNRNPUL2-BSCL2	0	0	0	0	0	0	0	0	0
BSCL2	67.5310704	47.32327262	53.46879101	51.34757629	72.82178996	69.06328744	51.84382178	66.84133032	84.64523179
GNG3	2.3286576	7.280503479	2.096815334	4.011529398	1.025659014	2.46654598	1.08007962	7.247855095	0
HNRNPUL2	245.6733768	273.0188805	255.8114707	267.9701638	296.4154549	212.1229543	194.4143317	256.09088	182.2024481
TTC9C	171.1563336	159.2610136	172.987265	157.2519524	132.3100127	129.9047549	180.3732966	100.6646541	146.3358245
ZBTB3	150.1984152	188.3830275	175.0840804	178.9142111	145.6435799	171.8360366	137.1701118	191.6655014	153.5091492
POLR2G	214.2364992	164.7213912	145.7286657	167.6819288	192.8238945	183.3465845	150.1310672	144.9571019	164.9864688
AP001160.2	8.1503016	0	3.145223	1.604611759	3.076977041	2.46654598	1.08007962	0.805317233	2.869329891
TAF6L	173.4849912	157.4408877	172.987265	150.0311995	155.9001701	168.5473086	118.8087582	151.3996398	203.7224223
TMEM223	71.0240568	92.82641936	92.25987468	90.66056438	90.25799319	92.90656525	104.7677232	86.97426114	116.2078606
AP001160.3	38.4228504	40.95283207	29.35541467	38.51068222	57.43690476	36.17600771	38.88286633	28.99142038	50.2132731
TMEM179B	381.8998464	351.2842929	485.4127497	316.9108224	376.416858	417.6684526	392.0689022	297.1620589	380.1862106
MIR6748	0	0	0	0	0	0	0	0	0
NXF1	648.5311416	750.8019213	470.7350424	841.6188676	711.8073554	1034.304948	1112.482009	872.1585631	781.8923954
MIR6514	0	0	0	0	0	0	0	0	0
STX5	463.4028624	496.8943625	459.2025581	426.024422	435.9050808	387.2477189	638.3270556	362.3927547	450.4847929
AP001160.4	0	0	0	0.80230588	3.076977041	3.288727973	2.160159241	0	0
RNU6-118P	1.1643288	3.64025174	2.096815334	0.80230588	10.25659014	4.93309196	6.480477722	2.415951698	0
AP001160.1	12.8076168	3.64025174	4.193630667	4.011529398	0	5.755273953	6.480477722	3.221268931	4.303994837
TEX54	0	0	0	0	0	0	0	0	0
WDR74	234.0300888	302.1408944	197.1006414	202.9833875	219.4910289	199.7902244	200.8948094	210.1877978	176.4637883
RNU2-2P	0	0	0	0	0	0	0	0	0
SNHG1	58.21644	121.9484333	94.35669001	84.24211735	90.25799319	71.52983342	57.24421988	88.5848956	91.81855652
SNORD22	0	0	0	0	0	0	0	0	0
SNORD30	0	0	0	0	0	0	0	0	0
RF00099	0	0	0	0	0	0	0	0	0
SNORD28	0	0	0	0	0	0	0	0	0
SNORD27	0	0	0	0	0	0	0	0	0
SNORD26	0	0	0	0	0	0	0	0	0
SNORD25	0	0	0	0	0	0	0	0	0
SLC3A2	561.2064816	675.2666977	531.5426871	628.2055037	486.1623724	802.4496255	740.9346195	462.2520916	459.0927826
CHRM1	0	9.100629349	3.145223	22.46456463	8.205272108	0.822181993	1.08007962	0.805317233	2.869329891
AP000438.1	2.3286576	0	0	0	0	0	0	0	0
RN7SL259P	0	0	0	0	0	0	0	0	0
SLC22A6	0	0	0	0	0	0	0	0	2.869329891
AP000438.2	0	0	0	0	0	0	0	0	0
SLC22A8	0	0	0	0	0	0	0	0	10.04265462
AP001858.2	0	0	0	0	0	0	0	0	0
AP001858.1	0	0	0	0	0	0	0	0	1.434664946
SLC22A24	0	0	0	0	0	0	0	0	0
RPL29P22	0	0	0	0	0	0	0	0	0
SLC22A10	4.6573152	2.730188805	4.193630667	0	1.025659014	1.644363987	1.08007962	0	1.434664946
SLC22A25	0	0	0	0	0	0	0	0	0
AP001880.2	0	0	0	0	0	0	0	0	0
CCND2P1	0	0	0	0	0	0.822181993	0	0	0
AP001880.1	0	0	0	0	0	0	0	0	0
SLC22A9	0	0	0	0	0	0.822181993	0	0	0
HRASLS5	24.4509048	35.49245446	25.161784	36.10376458	38.97504251	17.26582186	20.52151279	36.23927547	15.7813144
AP000484.1	0	0	0	0	0	0	1.08007962	0	0
LGALS12	0	0	12.580892	0	0	0	0	0	1.434664946
RARRES3	1506.641467	1479.762332	1607.208953	1817.222817	1486.179911	1218.473714	1719.486756	1140.329202	1659.907342
HRASLS2	401.693436	274.8390063	430.8955511	243.0986815	355.9036777	464.5328262	302.4222937	229.5154113	305.5836334
PLA2G16	568.1924544	473.2327262	601.7860007	511.0688452	611.2927721	383.9589909	424.4712908	541.9784977	530.8260299
AP000753.1	1.1643288	0	0	1.604611759	0	0	0	0	0
ATL3	968.7215616	1081.154767	1294.783468	1072.682961	998.9918792	1037.593676	1387.902312	1014.699713	939.7055394
IMMP1LP1	0	0	0	0	0	0	0	0	0
AP000753.2	0	0	0	0	0	0	0	0.805317233	0
RTN3	1427.467109	1336.882451	1452.044619	1453.778254	1412.332462	1423.19703	1952.783954	1303.003283	1365.801028
AP000753.3	0	0	0	0	0	0	0	0	0
C11orf95	124.5831816	229.3358596	107.9859897	137.9966113	121.0277636	148.8149408	90.72668811	190.8601842	110.4692008
RN7SL596P	0	0	0	0	0	0	0	0	0
SPINDOC	229.3727736	256.6377476	257.908286	188.5418817	247.1838223	226.1000482	312.1430103	264.1440523	216.6344068
AP006289.1	1.1643288	0	0	3.209223518	0	0	0	0	0
MARK2	1394.865902	1426.978682	1518.094302	1338.246207	1408.229826	1327.823919	1922.541724	1321.525579	1440.403605
RNU6-1306P	0	0	0	0	0	0	0	0	0
RCOR2	24.4509048	35.49245446	26.21019167	16.04611759	16.41054422	23.02109581	33.48246823	15.30102742	21.51997419
NAA40	565.8637968	530.5666911	479.1223037	540.7541628	508.7268707	684.8776005	517.3581381	567.7486491	588.2126277
RNU6-45P	1.1643288	0	0	1.604611759	0	1.644363987	0	1.610634466	0
COX8A	152.5270728	146.5201325	169.842042	115.5320466	171.2850553	106.0614771	130.6896341	160.2581293	139.1624997
AP000721.1	0	0	0	0	0	0	0	0	0
OTUB1	774.278652	806.3157603	745.4178511	727.6914327	713.8586734	713.6539702	819.7804318	665.1920343	677.1618544
MACROD1	189.7855944	191.1132163	131.0509583	160.4611759	207.1831207	158.6811247	114.4884398	192.4708186	255.3703603
AP000721.2	0	0	0	0	0	0	0	0	0
AP006333.2	0	0	0	0.80230588	0	0	0	0	0
FLRT1	1.1643288	3.64025174	1.048407667	6.418447036	11.28224915	0	0	8.053172328	0
AP006333.1	5.821644	9.100629349	8.387261334	1.604611759	3.076977041	2.46654598	12.96095544	5.637220629	2.869329891
STIP1	1642.867937	1823.766122	1798.019149	2305.024792	1954.90608	1753.714192	3288.842444	2009.266496	1721.597935
FERMT3	161.8417032	79.17547534	92.25987468	423.6175044	73.84744897	416.0240886	423.3912112	57.17752353	218.0690717
TRPT1	344.6413248	311.2415237	283.07007	333.7592459	285.1332058	310.7847935	328.3442046	277.8344453	397.40219
NUDT22	131.5691544	184.7427758	120.5668817	121.1481878	123.0790816	126.616027	158.7717042	96.63806793	170.7251285
AP001453.1	98.967948	82.81572708	56.61401401	131.5781642	85.12969812	168.5473086	82.08605115	140.9305157	156.3784791
DNAJC4	208.4148552	285.7597616	237.9885404	195.7626346	162.0541241	158.6811247	187.9338539	230.3207286	218.0690717
VEGFB	428.4729984	545.127698	445.5732584	445.2797631	624.6263392	366.693169	304.5824529	509.7658083	568.1273185
FKBP2	275.9459256	272.1088175	309.2802617	254.3309638	254.3634354	222.8113202	398.5493799	216.6303356	176.4637883
PPP1R14B	235.1944176	263.0081882	377.42676	186.9372699	266.6713435	190.7462225	302.4222937	240.7898526	235.2850511
AP001453.2	8.1503016	0	4.193630667	3.209223518	1.025659014	8.221819933	24.84183127	5.637220629	0
AP001453.3	6.9859728	10.92075522	9.435669001	6.418447036	7.179613095	9.86618392	16.2011943	12.88507572	1.434664946
PLCB3	430.801656	397.6975026	647.9159381	453.3028219	501.5472576	503.1753799	617.8055428	507.3498566	360.1009014
BAD	641.5451688	627.9434251	793.6446038	616.1709155	695.3968112	466.1771902	718.2529475	597.5453867	566.6926535
GPR137	350.4629688	276.6591322	381.6203907	366.6537869	365.1346088	333.8058893	476.3151126	342.2598239	347.1889169
KCNK4	0	0	0	0	0	0	1.08007962	0	0
KCNK4-TEX40	0	0	0	0	0	0	0	0	0
RF00019.458	0	0	0	0	0	0	0	0	0
CATSPERZ	0	0	0	0	0	0	0	0	0
ESRRA	458.7455472	570.6094602	630.0930077	410.7806103	521.0347789	480.9764661	501.1569438	585.4656282	476.308762
TRMT112	693.9399648	669.8063201	615.4153004	657.0885153	607.190136	565.6612114	688.0107182	616.8730003	582.4739679
PRDX5	8540.351748	8127.772072	8606.378537	7745.460961	9528.372236	6454.95083	6397.311591	9126.660199	7134.588775
AP003774.4	0	0	0	0	4.102636054	1.644363987	4.320318481	0.805317233	2.869329891
CCDC88B	365.5992432	274.8390063	180.3261187	432.4428691	307.6977041	539.3513876	972.0716583	234.3473147	413.1835044
MIR7155	0	0	0	0	0	0	0	0	0
RPS6KA4	387.7214904	293.040265	401.5401364	333.7592459	354.8780187	389.7142648	428.7916093	285.8876176	390.2288652
MIR1237	0	0	0	0	0	0	0	0	0
AP003774.3	0	0	7.338853668	0	0	0	0	0.805317233	0
AP003774.2	0	0	0	0	0	0	0	0	0
AP003774.1	8.1503016	0	3.145223	3.209223518	0	0	0	8.053172328	2.869329891
AP005273.1	0	0	0	0	0	0	0	0	0
AP006288.1	0	0	0	0	0	0	0	0	0
SLC22A11	0	0	0	0	0	0	0	0	0
SLC22A12	0	0	0	0	0	0	0	0	0
NRXN2	1.1643288	0.910062935	0	0	0	0	1.08007962	0.805317233	0
AP001092.1	0	0	0	0	0	0	0	0	0
RASGRP2	40.751508	28.21195098	40.887899	68.19599976	23.59015731	51.79746558	79.9258919	28.18610315	61.69059266
PYGM	3.4929864	2.730188805	0	4.011529398	3.076977041	18.91018585	28.08207013	0.805317233	0
SF1	2913.150658	3656.632873	2813.926178	3814.162151	3362.110246	3218.020322	3432.493033	3623.12223	3365.723963
AP001462.1	3.4929864	9.100629349	3.145223	3.209223518	0	4.93309196	3.240238861	0	7.173324728
MAP4K2	185.1282792	242.0767407	244.2789864	227.8548698	204.1061437	183.3465845	169.5725004	240.7898526	255.3703603
MEN1	464.5671912	438.6503346	459.2025581	481.3835277	514.8808248	423.4237266	574.602358	485.6062914	523.6527052
CDC42BPG	1831.489202	1649.944101	1861.972016	1626.274018	1959.008716	1956.793144	1666.562854	1714.520389	2162.040073
EHD1	577.5070848	478.6931038	533.6395024	660.2977388	512.8295068	598.5484912	3467.055581	434.8713057	543.7380144
AP001187.1	0	0	0	0	0	4.93309196	0	0	0
MIR194-2HG	3.4929864	0	0	3.209223518	0	0	17.28127393	0	0
MIR192	0	0	0	0	0	0	0	0	0
MIR194-2	0	0	0	0	0	0	0	0	0
ATG2A	645.0381552	591.5409077	614.3668927	683.5646093	565.1381165	806.5605355	1368.460879	482.3850224	652.7725503
MIR6750	2.3286576	0	0	0	0	0.822181993	0	0	1.434664946
MIR6749	0	0	0	0	0	0.822181993	0	0	0
PPP2R5B	156.0200592	192.0232793	157.26115	138.7989172	121.0277636	125.793845	213.8557648	124.0188538	80.34123696
GPHA2	3.4929864	0	0	0.80230588	0	0	5.400398102	0.805317233	0
MAJIN	10.4789592	19.11132163	5.242038334	12.03458819	23.59015731	35.35382571	10.8007962	11.27444126	21.51997419
BATF2	62.8737552	79.17547534	65.00127534	190.1464934	72.82178996	70.70765143	64.80477722	77.31045435	100.4265462
ARL2	100.1322768	86.45597882	93.30828234	99.48592906	108.7198554	93.72874724	73.44541418	107.107192	121.9465204
ARL2-SNX15	0	0	0	0	0	0	0	0	0
MIR6879	0	0	0	0	0	0	0	0	0
AP000436.1	0	0	0	0	0	0.822181993	0	0	0
SNX15	4.6573152	16.38113283	0	5.616141157	13.33356718	16.44363987	5.400398102	9.663806793	10.04265462
SAC3D1	59.3807688	61.88427957	61.85605234	41.71990573	65.64217687	60.84146751	61.56453836	53.15093736	48.77860815
NAALADL1	24.4509048	36.4025174	18.871338	22.46456463	19.48752126	32.06509774	6.480477722	17.71697912	11.47731957
CDCA5	25.6152336	10.01069228	30.40382234	20.05764699	23.59015731	22.19891382	15.12111468	20.93824805	20.08530924
ZFPL1	179.3066352	205.6742233	168.7936344	223.8433404	223.593665	220.3447742	258.1390293	225.4888252	208.0264171
TMEM262	0	14.56100696	5.242038334	12.03458819	5.128295068	3.288727973	3.240238861	8.85848956	12.91198451
VPS51	974.5432056	1154.869864	1153.248433	998.87082	1116.942666	818.0710834	955.870464	1171.736574	989.9188125
AP003068.1	1.1643288	2.730188805	3.145223	3.209223518	0	9.044001927	1.08007962	2.415951698	0
TM7SF2	562.3708104	356.7446705	436.1375894	418.0013632	396.9300382	428.3568185	470.9147145	300.3833278	625.5139163
ZNHIT2	496.0040688	451.3912157	511.6229414	501.4411747	520.0091199	530.3073857	370.4673098	470.3052639	479.1780919
